gvkey,datadate,IBES_covered
065108,2011-12-31,TRUE
065108,2012-12-31,TRUE
065108,2013-12-31,TRUE
065108,2014-12-31,TRUE
065108,2015-12-31,TRUE
065108,2016-12-31,TRUE
065108,2017-12-31,TRUE
065108,2018-12-31,TRUE
065108,2019-12-31,TRUE
065133,2000-12-31,TRUE
065133,2003-12-31,TRUE
065133,2004-12-31,TRUE
065133,2005-12-31,TRUE
065133,2006-12-31,TRUE
065133,2007-12-31,TRUE
065133,2008-12-31,TRUE
065133,2009-12-31,TRUE
065135,1998-12-31,TRUE
065135,1999-12-31,TRUE
065142,1998-12-31,TRUE
065142,1999-12-31,TRUE
065142,2000-12-31,TRUE
065142,2001-12-31,TRUE
065142,2004-12-31,TRUE
065142,2005-12-31,TRUE
065142,2006-12-31,TRUE
065142,2007-12-31,TRUE
065142,2008-12-31,TRUE
065144,1998-12-31,TRUE
065144,1999-12-31,TRUE
065145,1998-12-31,TRUE
065145,1999-12-31,TRUE
065148,2007-12-31,TRUE
065148,2008-12-31,TRUE
065148,2009-12-31,TRUE
065149,1998-12-31,TRUE
065156,1998-12-31,TRUE
065156,1999-12-31,TRUE
065156,2000-12-31,TRUE
065156,2001-12-31,TRUE
065156,2002-12-31,TRUE
065156,2003-12-31,TRUE
065156,2004-12-31,TRUE
065156,2005-12-31,TRUE
065156,2006-12-31,TRUE
065163,1998-12-31,TRUE
065163,1999-12-31,TRUE
065169,1998-12-31,TRUE
065169,1999-12-31,TRUE
065169,2000-12-31,TRUE
065169,2001-12-31,TRUE
065170,1998-12-31,TRUE
065170,1999-12-31,TRUE
065170,2000-12-31,TRUE
065170,2001-12-31,TRUE
065170,2002-12-31,TRUE
065170,2003-12-31,TRUE
065170,2004-12-31,TRUE
065170,2005-12-31,TRUE
065175,1998-12-31,TRUE
065175,1999-12-31,TRUE
065176,2004-12-31,TRUE
065176,2005-12-31,TRUE
065176,2011-12-31,TRUE
065176,2012-12-31,TRUE
065176,2013-12-31,TRUE
065176,2014-12-31,TRUE
065176,2015-12-31,TRUE
065176,2016-12-31,TRUE
065176,2017-12-31,TRUE
065176,2018-12-31,TRUE
065176,2019-12-31,TRUE
065179,1998-12-31,TRUE
065179,1999-12-31,TRUE
065184,1998-12-31,TRUE
065215,1998-12-31,TRUE
065215,1999-12-31,TRUE
065215,2000-12-31,TRUE
065215,2001-12-31,TRUE
065215,2002-12-31,TRUE
065217,1998-12-31,TRUE
065217,1999-12-31,TRUE
065217,2001-12-31,TRUE
065217,2002-12-31,TRUE
065218,2012-03-31,TRUE
065218,2013-03-31,TRUE
065220,1998-12-31,TRUE
065220,2000-12-31,TRUE
065220,2001-12-31,TRUE
065220,2003-12-31,TRUE
065220,2005-12-31,TRUE
065220,2006-12-31,TRUE
065220,2007-12-31,TRUE
065220,2008-12-31,TRUE
065220,2009-12-31,TRUE
065220,2010-12-31,TRUE
065220,2011-12-31,TRUE
065220,2012-12-31,TRUE
065220,2013-12-31,TRUE
065220,2014-12-31,TRUE
065220,2015-12-31,TRUE
065220,2016-12-31,TRUE
065220,2017-12-31,TRUE
065226,2012-01-31,TRUE
065226,2014-01-31,TRUE
065226,2015-01-31,TRUE
065226,2016-01-31,TRUE
065226,2017-01-31,TRUE
065226,2018-01-31,TRUE
065226,2019-01-31,TRUE
065226,2020-01-31,TRUE
065228,2000-12-31,TRUE
065228,2001-12-31,TRUE
065228,2002-12-31,TRUE
065228,2003-12-31,TRUE
065228,2004-12-31,TRUE
065228,2005-12-31,TRUE
065228,2006-12-31,TRUE
065228,2007-12-31,TRUE
065228,2008-12-31,TRUE
065228,2009-12-31,TRUE
065228,2010-12-31,TRUE
065228,2011-12-31,TRUE
065228,2012-12-31,TRUE
065228,2013-12-31,TRUE
065228,2014-12-31,TRUE
065228,2015-12-31,TRUE
065228,2016-12-31,TRUE
065228,2017-12-31,TRUE
065228,2018-12-31,TRUE
065228,2019-12-31,TRUE
065231,2006-12-31,TRUE
065236,1998-12-31,TRUE
065236,1999-12-31,TRUE
065236,2001-12-31,TRUE
065236,2002-12-31,TRUE
065236,2003-12-31,TRUE
065236,2004-12-31,TRUE
065244,2000-06-30,TRUE
065244,2001-06-30,TRUE
065244,2005-06-30,TRUE
065244,2006-06-30,TRUE
065244,2007-06-30,TRUE
065244,2008-06-30,TRUE
065244,2009-06-30,TRUE
065244,2010-06-30,TRUE
065244,2011-06-30,TRUE
065244,2012-06-30,TRUE
065251,2003-12-31,TRUE
065251,2004-12-31,TRUE
065264,1998-12-31,TRUE
065264,1999-12-31,TRUE
065264,2000-12-31,TRUE
065264,2001-12-31,TRUE
065266,2004-12-31,TRUE
065266,2005-12-31,TRUE
065266,2006-12-31,TRUE
065270,1998-12-31,TRUE
065270,1999-12-31,TRUE
065270,2000-12-31,TRUE
065270,2001-12-31,TRUE
065270,2002-12-31,TRUE
065270,2003-12-31,TRUE
065270,2004-12-31,TRUE
065270,2006-12-31,TRUE
065270,2007-12-31,TRUE
065270,2008-12-31,TRUE
065270,2009-12-31,TRUE
065270,2010-12-31,TRUE
065270,2011-12-31,TRUE
065270,2012-12-31,TRUE
065270,2013-12-31,TRUE
065270,2014-12-31,TRUE
065270,2015-12-31,TRUE
065270,2016-12-31,TRUE
065275,1999-12-31,TRUE
065275,2000-12-31,TRUE
065275,2001-12-31,TRUE
065275,2002-12-31,TRUE
065275,2003-12-31,TRUE
065275,2004-12-31,TRUE
065275,2005-12-31,TRUE
065275,2006-12-31,TRUE
065275,2014-12-31,TRUE
065275,2015-12-31,TRUE
065275,2016-12-31,TRUE
065275,2017-12-31,TRUE
065275,2018-12-31,TRUE
065275,2019-12-31,TRUE
065286,1999-05-31,TRUE
065286,2001-05-31,TRUE
065286,2002-05-31,TRUE
065286,2003-05-31,TRUE
065286,2006-05-31,TRUE
065286,2007-05-31,TRUE
065286,2008-05-31,TRUE
065286,2018-05-31,TRUE
065286,2019-05-31,TRUE
065286,2020-05-31,TRUE
065291,1998-12-31,TRUE
065291,1999-12-31,TRUE
065303,1997-12-31,TRUE
065310,1998-12-31,TRUE
065310,1999-12-31,TRUE
065311,1998-12-31,TRUE
065311,2000-12-31,TRUE
065313,1998-12-31,TRUE
065313,1999-12-31,TRUE
065315,1998-12-31,TRUE
065315,1999-12-31,TRUE
065317,1998-12-31,TRUE
065317,1999-12-31,TRUE
065317,2001-12-31,TRUE
065317,2002-12-31,TRUE
065317,2003-12-31,TRUE
065317,2004-12-31,TRUE
065317,2005-12-31,TRUE
065317,2006-12-31,TRUE
065317,2007-12-31,TRUE
065317,2008-12-31,TRUE
065317,2009-12-31,TRUE
065343,2009-08-31,TRUE
065343,2010-08-31,TRUE
065343,2011-08-31,TRUE
065343,2012-08-31,TRUE
065343,2013-08-31,TRUE
065343,2014-08-31,TRUE
065343,2015-08-31,TRUE
065343,2016-08-31,TRUE
065343,2017-08-31,TRUE
065343,2018-08-31,TRUE
065343,2019-08-31,TRUE
065343,2020-08-31,TRUE
065344,2019-12-31,TRUE
065345,2009-12-31,TRUE
065345,2010-12-31,TRUE
065345,2011-12-31,TRUE
065345,2012-12-31,TRUE
065345,2013-12-31,TRUE
065345,2014-12-31,TRUE
065350,1998-12-31,TRUE
065350,1999-12-31,TRUE
065350,2000-12-31,TRUE
065350,2001-12-31,TRUE
065350,2009-12-31,TRUE
065350,2010-12-31,TRUE
065351,1995-12-31,TRUE
065351,1996-12-31,TRUE
065368,2000-12-31,TRUE
065368,2001-12-31,TRUE
065368,2002-12-31,TRUE
065368,2003-12-31,TRUE
065368,2004-12-31,TRUE
065376,2008-12-31,TRUE
065376,2009-12-31,TRUE
065376,2010-12-31,TRUE
065376,2011-12-31,TRUE
065376,2012-12-31,TRUE
065389,1998-12-31,TRUE
065399,2012-09-30,TRUE
065399,2013-09-30,TRUE
065399,2014-09-30,TRUE
065399,2015-09-30,TRUE
065399,2016-09-30,TRUE
065399,2017-09-30,TRUE
065399,2018-09-30,TRUE
065399,2019-09-30,TRUE
065399,2020-09-30,TRUE
065404,2004-06-30,TRUE
065404,2005-06-30,TRUE
065406,2005-03-31,TRUE
065406,2006-03-31,TRUE
065406,2007-03-31,TRUE
065406,2008-03-31,TRUE
065406,2009-03-31,TRUE
065406,2010-03-31,TRUE
065406,2011-03-31,TRUE
065406,2012-03-31,TRUE
065406,2013-03-31,TRUE
065406,2014-03-31,TRUE
065406,2015-03-31,TRUE
065406,2016-03-31,TRUE
065406,2017-03-31,TRUE
065406,2018-03-31,TRUE
065406,2019-03-31,TRUE
065406,2020-03-31,TRUE
065413,2000-12-31,TRUE
065413,2002-12-31,TRUE
065413,2003-12-31,TRUE
065413,2004-12-31,TRUE
065413,2005-12-31,TRUE
065413,2006-12-31,TRUE
065413,2007-12-31,TRUE
065413,2008-12-31,TRUE
065413,2009-12-31,TRUE
065413,2010-12-31,TRUE
065413,2011-12-31,TRUE
065413,2012-12-31,TRUE
065413,2013-12-31,TRUE
065417,2003-12-31,TRUE
065417,2004-12-31,TRUE
065417,2005-12-31,TRUE
065417,2006-12-31,TRUE
065417,2007-12-31,TRUE
065417,2008-12-31,TRUE
065417,2009-12-31,TRUE
065417,2010-12-31,TRUE
065417,2011-12-31,TRUE
065417,2012-12-31,TRUE
065417,2013-12-31,TRUE
065417,2014-12-31,TRUE
065417,2015-12-31,TRUE
065417,2016-12-31,TRUE
065417,2017-12-31,TRUE
065417,2018-12-31,TRUE
065417,2019-12-31,TRUE
065420,1998-12-31,TRUE
065421,1998-12-31,TRUE
065421,1999-12-31,TRUE
065421,2003-12-31,TRUE
065421,2004-12-31,TRUE
065421,2005-12-31,TRUE
065421,2006-12-31,TRUE
065421,2007-12-31,TRUE
065421,2008-12-31,TRUE
065421,2009-12-31,TRUE
065421,2010-12-31,TRUE
065421,2011-12-31,TRUE
065421,2012-12-31,TRUE
065421,2013-12-31,TRUE
065421,2014-12-31,TRUE
065421,2015-12-31,TRUE
065421,2016-12-31,TRUE
065421,2017-12-31,TRUE
065421,2018-12-31,TRUE
065421,2019-12-31,TRUE
065424,2000-12-31,TRUE
065430,1999-01-31,TRUE
065430,2000-01-31,TRUE
065430,2001-01-31,TRUE
065430,2002-01-31,TRUE
065430,2003-01-31,TRUE
065430,2004-01-31,TRUE
065430,2005-01-31,TRUE
065430,2006-01-31,TRUE
065430,2010-01-31,TRUE
065430,2011-01-31,TRUE
065430,2012-01-31,TRUE
065430,2013-01-31,TRUE
065430,2014-01-31,TRUE
065430,2015-01-31,TRUE
065430,2016-01-31,TRUE
065430,2017-01-31,TRUE
065430,2018-01-31,TRUE
065430,2019-01-31,TRUE
065430,2020-01-31,TRUE
065434,1998-12-31,TRUE
065434,1999-12-31,TRUE
065440,1999-06-30,TRUE
065440,2000-06-30,TRUE
065440,2001-06-30,TRUE
065448,1999-12-31,TRUE
065448,2000-12-31,TRUE
065448,2001-12-31,TRUE
065448,2007-12-31,TRUE
065448,2008-12-31,TRUE
065456,1998-12-31,TRUE
065456,1999-12-31,TRUE
065459,2006-09-30,TRUE
065459,2007-09-30,TRUE
065459,2011-09-30,TRUE
065459,2012-09-30,TRUE
065459,2013-09-30,TRUE
065459,2014-09-30,TRUE
065459,2015-09-30,TRUE
065459,2016-09-30,TRUE
065463,1998-12-31,TRUE
065463,1999-12-31,TRUE
065463,2000-12-31,TRUE
065466,1999-10-31,TRUE
065466,2000-10-31,TRUE
065466,2001-10-31,TRUE
065467,2006-12-31,TRUE
065467,2008-12-31,TRUE
065467,2009-12-31,TRUE
065467,2010-12-31,TRUE
065467,2011-12-31,TRUE
065467,2012-12-31,TRUE
065467,2016-12-31,TRUE
065467,2017-12-31,TRUE
065467,2018-12-31,TRUE
065467,2019-12-31,TRUE
065469,1998-12-31,TRUE
065469,1999-12-31,TRUE
065474,2002-12-31,TRUE
065474,2003-12-31,TRUE
065474,2004-12-31,TRUE
065474,2005-12-31,TRUE
065474,2006-12-31,TRUE
065474,2007-12-31,TRUE
065474,2008-12-31,TRUE
065474,2009-12-31,TRUE
065482,1999-01-31,TRUE
065482,2000-01-31,TRUE
065483,2009-12-31,TRUE
065483,2010-12-31,TRUE
065483,2011-12-31,TRUE
065488,1998-12-31,TRUE
065491,1999-06-30,TRUE
065491,2001-06-30,TRUE
065491,2002-06-30,TRUE
065491,2003-06-30,TRUE
065491,2004-06-30,TRUE
065491,2005-06-30,TRUE
065491,2006-06-30,TRUE
065491,2007-06-30,TRUE
065491,2008-06-30,TRUE
065491,2009-06-30,TRUE
065491,2010-06-30,TRUE
065491,2011-06-30,TRUE
065494,1999-09-30,TRUE
065494,2000-09-30,TRUE
065494,2001-09-30,TRUE
065494,2002-09-30,TRUE
065494,2003-09-30,TRUE
065502,1998-12-31,TRUE
065519,1999-12-31,TRUE
065519,2000-12-31,TRUE
065521,2002-12-31,TRUE
065521,2003-12-31,TRUE
065521,2004-12-31,TRUE
065521,2005-12-31,TRUE
065521,2006-12-31,TRUE
065521,2007-12-31,TRUE
065521,2008-12-31,TRUE
065521,2009-12-31,TRUE
065527,2001-12-31,TRUE
065527,2002-12-31,TRUE
065527,2003-12-31,TRUE
065527,2004-12-31,TRUE
065527,2005-12-31,TRUE
065527,2006-12-31,TRUE
065527,2007-12-31,TRUE
065527,2008-12-31,TRUE
065527,2009-12-31,TRUE
065532,2001-12-31,TRUE
065532,2003-12-31,TRUE
065532,2004-12-31,TRUE
065532,2005-12-31,TRUE
065532,2006-12-31,TRUE
065532,2007-12-31,TRUE
065532,2008-12-31,TRUE
065532,2009-12-31,TRUE
065532,2010-12-31,TRUE
065532,2011-12-31,TRUE
065532,2012-12-31,TRUE
065532,2013-12-31,TRUE
065532,2014-12-31,TRUE
065532,2015-12-31,TRUE
065540,2009-06-30,TRUE
065540,2010-06-30,TRUE
065540,2011-06-30,TRUE
065540,2012-06-30,TRUE
065540,2013-06-30,TRUE
065540,2014-06-30,TRUE
065540,2015-06-30,TRUE
065540,2016-06-30,TRUE
065540,2017-06-30,TRUE
065540,2018-06-30,TRUE
065541,1999-03-31,TRUE
065541,2000-03-31,TRUE
065548,2016-12-31,TRUE
065548,2017-12-31,TRUE
065548,2018-12-31,TRUE
065548,2019-12-31,TRUE
065550,1999-04-30,TRUE
065550,2000-04-30,TRUE
065550,2007-04-30,TRUE
065550,2008-04-30,TRUE
065552,2015-12-31,TRUE
065552,2016-12-31,TRUE
065552,2017-12-31,TRUE
065552,2018-12-31,TRUE
065552,2019-12-31,TRUE
065554,2011-12-31,TRUE
065556,1998-12-31,TRUE
065556,1999-12-31,TRUE
065556,2000-12-31,TRUE
065556,2001-12-31,TRUE
065556,2002-12-31,TRUE
065556,2003-12-31,TRUE
065556,2004-12-31,TRUE
065556,2005-12-31,TRUE
065556,2006-12-31,TRUE
065556,2007-12-31,TRUE
065556,2008-12-31,TRUE
065556,2009-12-31,TRUE
065556,2010-12-31,TRUE
065556,2011-12-31,TRUE
065556,2012-12-31,TRUE
065556,2013-12-31,TRUE
065556,2014-12-31,TRUE
065556,2015-12-31,TRUE
065556,2016-12-31,TRUE
065556,2017-12-31,TRUE
065556,2018-12-31,TRUE
065556,2019-12-31,TRUE
065569,1998-12-31,TRUE
065569,1999-12-31,TRUE
065569,2000-12-31,TRUE
065569,2001-12-31,TRUE
065569,2002-12-31,TRUE
065569,2003-12-31,TRUE
065569,2004-12-31,TRUE
065569,2005-12-31,TRUE
065569,2006-12-31,TRUE
065569,2007-12-31,TRUE
065569,2008-12-31,TRUE
065569,2009-12-31,TRUE
065570,1999-09-30,TRUE
065570,2000-09-30,TRUE
065570,2001-09-30,TRUE
065570,2002-09-30,TRUE
065570,2003-09-30,TRUE
065570,2004-09-30,TRUE
065574,1998-12-31,TRUE
065574,1999-12-31,TRUE
065578,1998-12-31,TRUE
065578,1999-12-31,TRUE
065578,2000-12-31,TRUE
065578,2001-12-31,TRUE
065578,2002-12-31,TRUE
065578,2003-12-31,TRUE
065587,2014-12-31,TRUE
065587,2016-12-31,TRUE
065590,1998-12-31,TRUE
065590,1999-12-31,TRUE
065590,2000-12-31,TRUE
065590,2001-12-31,TRUE
065590,2002-12-31,TRUE
065590,2003-12-31,TRUE
065590,2004-12-31,TRUE
065590,2006-12-31,TRUE
065590,2007-12-31,TRUE
065590,2008-12-31,TRUE
065590,2009-12-31,TRUE
065590,2010-12-31,TRUE
065590,2011-12-31,TRUE
065590,2012-12-31,TRUE
065590,2013-12-31,TRUE
065590,2014-12-31,TRUE
065590,2015-12-31,TRUE
065590,2016-12-31,TRUE
065590,2017-12-31,TRUE
065590,2018-12-31,TRUE
065590,2019-12-31,TRUE
065592,1998-12-31,TRUE
065593,1998-12-31,TRUE
065604,1998-12-31,TRUE
065607,1999-06-30,TRUE
065607,2000-06-30,TRUE
065607,2001-06-30,TRUE
065607,2002-06-30,TRUE
065607,2003-06-30,TRUE
065607,2004-06-30,TRUE
065607,2005-06-30,TRUE
065607,2006-06-30,TRUE
065607,2007-06-30,TRUE
065607,2008-06-30,TRUE
065607,2009-06-30,TRUE
065607,2010-06-30,TRUE
065607,2011-06-30,TRUE
065607,2012-06-30,TRUE
065607,2013-06-30,TRUE
065607,2014-06-30,TRUE
065607,2015-06-30,TRUE
065607,2016-06-30,TRUE
065607,2017-06-30,TRUE
065607,2018-06-30,TRUE
065607,2019-06-30,TRUE
065607,2020-06-30,TRUE
065609,2006-12-31,TRUE
065609,2007-12-31,TRUE
065609,2008-12-31,TRUE
065609,2009-12-31,TRUE
065609,2010-12-31,TRUE
065609,2011-12-31,TRUE
065609,2012-12-31,TRUE
065609,2013-12-31,TRUE
065609,2014-12-31,TRUE
065609,2015-12-31,TRUE
065609,2016-12-31,TRUE
065609,2017-12-31,TRUE
065609,2018-12-31,TRUE
065609,2019-12-31,TRUE
065610,2004-12-31,TRUE
065610,2005-12-31,TRUE
065610,2006-12-31,TRUE
065610,2007-12-31,TRUE
065610,2008-12-31,TRUE
065610,2009-12-31,TRUE
065610,2010-12-31,TRUE
065610,2011-12-31,TRUE
065610,2012-12-31,TRUE
065610,2013-12-31,TRUE
065610,2014-12-31,TRUE
065610,2015-12-31,TRUE
065611,1999-11-30,TRUE
065611,2000-11-30,TRUE
065611,2001-11-30,TRUE
065611,2002-11-30,TRUE
065611,2003-11-30,TRUE
065615,1998-12-31,TRUE
065615,1999-12-31,TRUE
065615,2000-12-31,TRUE
065615,2001-12-31,TRUE
065615,2002-12-31,TRUE
065615,2003-12-31,TRUE
065615,2004-12-31,TRUE
065615,2005-12-31,TRUE
065615,2006-12-31,TRUE
065615,2007-12-31,TRUE
065615,2008-12-31,TRUE
065615,2009-12-31,TRUE
065615,2010-12-31,TRUE
065615,2011-12-31,TRUE
065615,2012-12-31,TRUE
065615,2013-12-31,TRUE
065615,2014-12-31,TRUE
065615,2015-12-31,TRUE
065615,2016-12-31,TRUE
065615,2017-12-31,TRUE
065615,2018-12-31,TRUE
065615,2019-12-31,TRUE
065622,1998-12-31,TRUE
065622,1999-12-31,TRUE
065622,2000-12-31,TRUE
065622,2001-12-31,TRUE
065622,2002-12-31,TRUE
065622,2003-12-31,TRUE
065630,1998-12-31,TRUE
065630,1999-12-31,TRUE
065630,2009-12-31,TRUE
065630,2010-12-31,TRUE
065630,2011-12-31,TRUE
065643,2000-12-31,TRUE
065643,2001-12-31,TRUE
065643,2002-12-31,TRUE
065643,2003-12-31,TRUE
065643,2004-12-31,TRUE
065643,2005-12-31,TRUE
065643,2006-12-31,TRUE
065643,2007-12-31,TRUE
065643,2008-12-31,TRUE
065643,2009-12-31,TRUE
065643,2010-12-31,TRUE
065643,2011-12-31,TRUE
065643,2012-12-31,TRUE
065643,2013-12-31,TRUE
065643,2014-12-31,TRUE
065653,1998-12-31,TRUE
065655,1998-12-31,TRUE
065655,1999-12-31,TRUE
065655,2000-12-31,TRUE
065655,2001-12-31,TRUE
065655,2002-12-31,TRUE
065657,1998-12-31,TRUE
065657,1999-12-31,TRUE
065658,1999-03-31,TRUE
065665,1999-12-31,TRUE
065665,2000-12-31,TRUE
065669,1998-12-31,TRUE
065669,1999-12-31,TRUE
065669,2000-12-31,TRUE
065669,2001-12-31,TRUE
065671,1998-12-31,TRUE
065671,1999-12-31,TRUE
065671,2000-12-31,TRUE
065671,2001-12-31,TRUE
065671,2002-12-31,TRUE
065671,2003-12-31,TRUE
065671,2004-12-31,TRUE
065671,2005-12-31,TRUE
065671,2006-12-31,TRUE
065671,2007-12-31,TRUE
065671,2008-12-31,TRUE
065671,2009-12-31,TRUE
065671,2010-12-31,TRUE
065671,2011-12-31,TRUE
065671,2012-12-31,TRUE
065671,2013-12-31,TRUE
065671,2014-12-31,TRUE
065671,2015-12-31,TRUE
065671,2016-12-31,TRUE
065671,2017-12-31,TRUE
065671,2018-12-31,TRUE
065671,2019-12-31,TRUE
065676,2007-12-31,TRUE
065676,2008-12-31,TRUE
065676,2009-12-31,TRUE
065676,2010-12-31,TRUE
065676,2011-12-31,TRUE
065679,1998-12-31,TRUE
065679,1999-12-31,TRUE
065679,2000-12-31,TRUE
065680,1998-12-31,TRUE
065680,1999-12-31,TRUE
065681,1998-12-31,TRUE
065681,1999-12-31,TRUE
065681,2000-12-31,TRUE
065681,2001-12-31,TRUE
065681,2002-12-31,TRUE
065681,2003-12-31,TRUE
065689,2000-12-31,TRUE
065689,2001-12-31,TRUE
065689,2002-12-31,TRUE
065689,2003-12-31,TRUE
065689,2004-12-31,TRUE
065689,2005-12-31,TRUE
065689,2006-12-31,TRUE
065689,2007-12-31,TRUE
065689,2008-12-31,TRUE
065689,2009-12-31,TRUE
065689,2010-12-31,TRUE
065689,2011-12-31,TRUE
065689,2012-12-31,TRUE
065689,2013-12-31,TRUE
065689,2014-12-31,TRUE
065689,2015-12-31,TRUE
065689,2016-12-31,TRUE
065689,2017-12-31,TRUE
065689,2018-12-31,TRUE
065689,2019-12-31,TRUE
065690,1998-12-31,TRUE
065697,1999-07-31,TRUE
065701,1999-06-30,TRUE
065702,1999-04-30,TRUE
065702,2000-04-30,TRUE
065702,2001-04-30,TRUE
065702,2002-04-30,TRUE
065702,2003-04-30,TRUE
065702,2004-04-30,TRUE
065702,2005-04-30,TRUE
065702,2006-04-30,TRUE
065702,2007-04-30,TRUE
065702,2008-04-30,TRUE
065702,2009-04-30,TRUE
065702,2010-04-30,TRUE
065702,2011-04-30,TRUE
065702,2012-04-30,TRUE
065702,2016-12-31,TRUE
065702,2017-12-31,TRUE
065702,2018-12-31,TRUE
065702,2019-12-31,TRUE
065705,1998-12-31,TRUE
065706,1998-12-31,TRUE
065706,1999-12-31,TRUE
065706,2010-12-31,TRUE
065708,1999-09-30,TRUE
065708,2000-09-30,TRUE
065708,2002-09-30,TRUE
065710,2013-12-31,TRUE
065710,2014-12-31,TRUE
065710,2015-12-31,TRUE
065710,2016-12-31,TRUE
065710,2017-12-31,TRUE
065710,2018-12-31,TRUE
065710,2019-12-31,TRUE
065711,1998-12-31,TRUE
065713,2009-12-31,TRUE
065717,2008-12-31,TRUE
065717,2013-12-31,TRUE
065717,2014-12-31,TRUE
065717,2015-12-31,TRUE
065717,2016-12-31,TRUE
065717,2017-12-31,TRUE
065718,1998-12-31,TRUE
065718,1999-12-31,TRUE
065718,2000-12-31,TRUE
065718,2001-12-31,TRUE
065718,2002-12-31,TRUE
065718,2003-12-31,TRUE
065718,2004-12-31,TRUE
065718,2005-12-31,TRUE
065718,2006-12-31,TRUE
065718,2007-12-31,TRUE
065718,2008-12-31,TRUE
065718,2009-12-31,TRUE
065718,2010-12-31,TRUE
065718,2011-12-31,TRUE
065718,2012-12-31,TRUE
065718,2013-12-31,TRUE
065718,2014-12-31,TRUE
065718,2015-12-31,TRUE
065718,2016-12-31,TRUE
065718,2017-12-31,TRUE
065718,2018-12-31,TRUE
065718,2019-12-31,TRUE
065724,1998-12-31,TRUE
065725,1999-12-31,TRUE
065725,2000-12-31,TRUE
065725,2001-12-31,TRUE
065731,1998-12-31,TRUE
065734,1999-12-31,TRUE
065734,2000-12-31,TRUE
065739,1999-06-30,TRUE
065739,2000-06-30,TRUE
065739,2001-06-30,TRUE
065739,2002-06-30,TRUE
065739,2003-06-30,TRUE
065739,2004-06-30,TRUE
065739,2005-06-30,TRUE
065739,2006-06-30,TRUE
065739,2007-06-30,TRUE
065739,2008-06-30,TRUE
065739,2009-06-30,TRUE
065739,2010-06-30,TRUE
065739,2011-06-30,TRUE
065739,2012-06-30,TRUE
065739,2013-06-30,TRUE
065739,2014-06-30,TRUE
065768,1999-12-31,TRUE
065771,1998-12-31,TRUE
065771,1999-12-31,TRUE
065771,2000-12-31,TRUE
065771,2001-12-31,TRUE
065771,2002-12-31,TRUE
065771,2003-12-31,TRUE
065771,2004-12-31,TRUE
065771,2005-12-31,TRUE
065771,2006-12-31,TRUE
065771,2007-12-31,TRUE
065771,2008-12-31,TRUE
065771,2009-12-31,TRUE
065771,2010-12-31,TRUE
065772,1997-12-31,TRUE
065772,1998-12-31,TRUE
065772,1999-12-31,TRUE
065772,2000-12-31,TRUE
065772,2001-12-31,TRUE
065772,2002-12-31,TRUE
065772,2003-12-31,TRUE
065772,2004-12-31,TRUE
065772,2005-12-31,TRUE
065772,2006-12-31,TRUE
065772,2007-12-31,TRUE
065772,2008-12-31,TRUE
065772,2009-12-31,TRUE
065772,2010-12-31,TRUE
065772,2011-12-31,TRUE
065772,2012-12-31,TRUE
065772,2013-12-31,TRUE
065772,2014-12-31,TRUE
065772,2015-12-31,TRUE
065772,2016-12-31,TRUE
065772,2017-12-31,TRUE
065772,2018-12-31,TRUE
065772,2019-12-31,TRUE
065773,1999-12-31,TRUE
065773,2000-12-31,TRUE
065773,2001-12-31,TRUE
065773,2002-12-31,TRUE
065773,2003-12-31,TRUE
065773,2004-12-31,TRUE
065776,1999-07-31,TRUE
065776,2000-07-31,TRUE
065777,1999-12-31,TRUE
065788,1998-12-31,TRUE
065788,1999-12-31,TRUE
065796,2009-12-31,TRUE
065796,2010-12-31,TRUE
065796,2011-12-31,TRUE
065796,2012-12-31,TRUE
065796,2013-12-31,TRUE
065796,2014-12-31,TRUE
065796,2015-12-31,TRUE
065796,2016-12-31,TRUE
065796,2017-12-31,TRUE
065796,2018-12-31,TRUE
065796,2019-12-31,TRUE
065803,2000-12-31,TRUE
065803,2001-12-31,TRUE
065803,2002-12-31,TRUE
065803,2003-12-31,TRUE
065831,1998-12-31,TRUE
065831,1999-12-31,TRUE
065831,2000-12-31,TRUE
065831,2001-12-31,TRUE
065831,2002-12-31,TRUE
065831,2003-12-31,TRUE
065831,2004-12-31,TRUE
065831,2005-12-31,TRUE
065831,2006-12-31,TRUE
065831,2007-12-31,TRUE
065831,2008-12-31,TRUE
065831,2009-12-31,TRUE
065831,2010-12-31,TRUE
065831,2011-12-31,TRUE
065831,2012-12-31,TRUE
065831,2013-12-31,TRUE
065831,2014-12-31,TRUE
065831,2015-12-31,TRUE
065831,2016-12-31,TRUE
065831,2017-12-31,TRUE
065831,2018-12-31,TRUE
065831,2019-12-31,TRUE
065841,1998-12-31,TRUE
065841,1999-12-31,TRUE
065841,2000-12-31,TRUE
065841,2001-12-31,TRUE
065841,2002-12-31,TRUE
065850,2005-12-31,TRUE
065850,2006-12-31,TRUE
065850,2007-12-31,TRUE
065850,2020-06-30,TRUE
065861,1999-06-30,TRUE
065866,1999-12-31,TRUE
065870,1998-12-31,TRUE
065872,1999-12-31,TRUE
065872,2000-12-31,TRUE
065872,2001-12-31,TRUE
065872,2002-12-31,TRUE
065872,2003-12-31,TRUE
065872,2004-12-31,TRUE
065872,2005-12-31,TRUE
065872,2006-12-31,TRUE
065872,2007-12-31,TRUE
065872,2008-12-31,TRUE
065872,2009-12-31,TRUE
065872,2010-12-31,TRUE
065872,2011-12-31,TRUE
065872,2012-12-31,TRUE
